,iata,name,city,state,country,latitude,longitude
1111,CHK,Chickasha Municipal,Chickasha,OK,USA,35.09614694,-97.96618361
1112,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111
1113,CHP,Circle Hot Springs,Circle Hot Springs,AK,USA,65.48547222,-144.6107836
1114,CHS,Charleston AFB/International,Charleston,SC,USA,32.89864639,-80.04050583
1115,CHT,Chillicothe Municipal,Chillicothe,MO,USA,39.78215278,-93.49568056
1116,CHU,Houston County,Caledonia,MN,USA,43.59635861,-91.50394639
1117,CIC,Chico Municipal,Chico,CA,USA,39.79538278,-121.8584231
1118,CID,Eastern Iowa,Cedar Rapids,IA,USA,41.88458833,-91.71087222
1119,CII,Choteau,Choteau,MT,USA,47.82528056,-112.16621359999999
1120,CIK,Chalkyitsik,Chalkyitsik,AK,USA,66.64969083,-143.7359492
1121,CIN,Arthur N Neu,Carroll,IA,USA,42.04619444,-94.789
1122,CIR,Cairo,Cairo,IL,USA,37.06447222,-89.21961111
1123,CIU,Chippewa County International,Sault Ste. Marie,MI,USA,46.25075194,-84.47238528
1124,CJR,Culpeper Regional,Culpeper,VA,USA,38.5267075,-77.85885528
1125,CJX,Crooked Creek,Crooked Creek,AK,USA,61.86902194,-158.1371178
1126,CKB,Benedum,Clarksburg,WV,USA,39.29663889,-80.22808333
1127,CKC,Grand Marais/Cook County,Grand Marais,MN,USA,47.83830556,-90.38313889
1128,CKF,Crisp County - Cordele,Cordele,GA,USA,31.98883333,-83.77391667
1129,CKI,Williamsburg County,Kingstree,SC,USA,33.71722222,-79.85697222
1130,CKM,Fletcher,Clarksdale,MS,USA,34.29971,-90.51231611
1131,CKN,Crookston Muni Kirkwood,Crookston,MN,USA,47.84169417,-96.62162028
1132,CKP,Cherokee Municipal,Cherokee,IA,USA,42.73147222,-95.55613889
1133,CKU,Cordova Muni,Cordova,AK,USA,60.54390333,-145.7267042
1134,CKV,Outlaw,Clarksville,TN,USA,36.62188083,-87.41495361
1135,CKX,Chicken,Chicken,AK,USA,64.07133833,-141.9522792
1136,CLD,MC Clellan-Palomar Airport,,,USA,33.127231,-117.278727
1137,CLE,Cleveland-Hopkins Intl,Cleveland,OH,USA,41.41089417,-81.84939667
1138,CLI,Clintonville Municipal,Clintonville,WI,USA,44.61381306,-88.73126667
1139,CLK,Clinton Municipal,Clinton,OK,USA,35.53832778,-98.932695
1140,CLL,Easterwood,College Station,TX,USA,30.58858944,-96.36382417
1141,CLM,William R Fairchild Intl,Port Angeles,WA,USA,48.12019444,-123.49969440000001
1142,CLP,Clarks Point,Clarks Point,AK,USA,58.84230472,-158.5452331
1143,CLS,Chehalis-Centralia,Chehalis,WA,USA,46.67649194,-122.97929669999999
1144,CLT,Charlotte/Douglas International,Charlotte,NC,USA,35.21401111,-80.94312583
1145,CLW,Clearwater Air Park,Clearwater,FL,USA,27.97668639,-82.75874028
1146,CMA,Camarillo,Camarillo,CA,USA,34.21375472,-119.0943264
1147,CMH,Port Columbus Intl,Columbus,OH,USA,39.99798528,-82.89188278
1148,CMI,University of Illinois-Willard,Champaign/Urbana,IL,USA,40.03925,-88.27805556
1149,CMX,Houghton County Memorial,Hancock,MI,USA,47.16841722,-88.48906083
1150,CMY,Sparta/Fort McCoy,Sparta,WI,USA,43.95834806,-90.7378975
1151,CNC,Chariton Municipal,Chariton,IA,USA,41.01962389,-93.35968028
1152,CNH,Claremont Municipal,Claremont,NH,USA,43.37043194,-72.36867667
1153,CNK,Blosser Municipal,Concordia,KS,USA,39.54925139,-97.65231667
1154,CNM,Cavern City Air Terminal,Carlsbad,NM,USA,32.33747222,-104.2632778
1155,CNO,Chino,Chino,CA,USA,33.97469444,-117.63661110000001
1156,CNP,Billy G Ray,Chappell,NE,USA,41.07747222,-102.4640556
1157,CNU,Chanute Martin Johnson,Chanute,KS,USA,37.66879722,-95.48506444
1158,CNW,TSTC-Waco,Waco,TX,USA,31.63783139,-97.07413889
1159,CNY,Canyonlands,Moab,UT,USA,38.75495611,-109.7548439
1160,COD,Yellowstone Regional,Cody,WY,USA,44.52019417,-109.02379609999998
1161,COE,Coeur D'Alene Air Terminal,Coeur D'Alene,ID,USA,47.77429167,-116.81962309999999
1162,COI,Merritt Island,Merritt Island,FL,USA,28.34158944,-80.6854975
1163,COM,Coleman Municipal,Coleman,TX,USA,31.84113889,-99.40361111
1164,CON,Concord Municipal,Concord,NH,USA,43.20273278,-71.50228556
1165,COQ,Cloquet-Carlton County,Cloquet,MN,USA,46.70016833,-92.50552861
1166,COS,City of Colorado Springs Muni,Colorado Springs,CO,USA,38.80580556,-104.70025
1167,COT,Cotulla-Lasalle County,Cotulla,TX,USA,28.45825583,-99.22016389
1168,COU,Columbia Regional,Columbia,MO,USA,38.81809306,-92.21962917
1169,CPC,Columbus County Municipal,Whiteville,NC,USA,34.27287278,-78.71499278
1170,CPK,Chesapeake Municipal,Norfolk,VA,USA,36.66561833,-76.32066389
1171,CPM,Compton/Woodley,Compton,CA,USA,33.89001611,-118.2436831
1172,CPR,Natrona County Intl,Casper,WY,USA,42.90835556,-106.46446609999998
1173,CPS,St. Louis Downtown,Cahokia/St. Louis,IL,USA,38.57072444,-90.15622111
1174,CPX,Benjamin Rivera Noriega,Isla De Culebra,PR,USA,18.31328917,-65.30432444
1175,CQA,Lakefield,Celina,OH,USA,40.48408333,-84.56011111
1176,CQB,Chandler Municipal,Chandler,OK,USA,35.72381556,-96.82027306
1177,CQX,Chatham Municipal,Chatham,MA,USA,41.68840028,-69.98952417
1178,CRC,Circle City,Circle,AK,USA,65.83049389,-144.0758128
1179,CRE,Grand Strand,North Myrtle Beach,SC,USA,33.81175,-78.72394444
1180,CRG,Craig Municipal,Jacksonville,FL,USA,30.33633333,-81.51444444
1181,CRO,Corcoran,Corcoran,CA,USA,36.10245111,-119.59484690000001
1182,CRP,Corpus Christi International,Corpus Christi,TX,USA,27.77036083,-97.50121528
1183,CRQ,McClellan-Palomar,Carlsbad,CA,USA,33.12822222,-117.28022220000001
1184,CRS,C Davis Campbell -Corsicana Muni,Corsicana,TX,USA,32.02748861,-96.39803611
1185,CRT,Crossett Municipal,Crossett,AR,USA,33.17833278,-91.88018806
1186,CRW,Yeager,Charleston,WV,USA,38.37315083,-81.59318972
1187,CRX,Roscoe Turner,Corinth,MS,USA,34.91496778,-88.60348361
1188,CSB,Cambridge Municipal,Cambridge,NE,USA,40.30658333,-100.16208329999999
1189,CSG,Columbus Metropolitan,Columbus,GA,USA,32.51633333,-84.93886111
1190,CSM,Clinton-Sherman,Clinton,OK,USA,35.33983917,-99.20049944
1191,CSQ,Creston Municipal,Creston,IA,USA,41.02146139,-94.36331917
1192,CSV,Crossville Memorial,Crossville,TN,USA,35.95129194,-85.08497806
1193,CTB,Cut Bank Muni,Cut Bank,MT,USA,48.60835444,-112.37614640000001
1194,CTJ,West Georgia Regional,Carrollton,GA,USA,33.63102778,-85.15202778
1195,CTK,Ingersoll,Canton,IL,USA,40.56909444,-90.07484000000001
1196,CTY,Cross City,Cross City,FL,USA,29.63552778,-83.10475
1197,CTZ,Sampson County,Clinton,NC,USA,34.97561194,-78.36461528
1198,CUB,Columbia Owens Downtown,Columbia,SC,USA,33.97047222,-80.99525
1199,CUH,Cushing Municipal,Cushing,OK,USA,35.949925,-96.77305278
1200,CUL,Carmi Municipal,Carmi,IL,USA,38.08947917,-88.12306111
1201,CUT,Custer County,Custer,SD,USA,43.73331611,-103.6176947
1202,CVG,Cincinnati Northern Kentucky Intl,Covington,KY,USA,39.04614278,-84.6621725
1203,CVK,Sharp County Regional,Ash Flat,AR,USA,36.26487139,-91.56264111
1204,CVN,Clovis Municipal,Clovis,NM,USA,34.42513889,-103.0792778
1205,CVO,Corvallis Muni,Corvallis,OR,USA,44.49719361,-123.2898297
1206,CVX,Charlevoix Municipal,Charlevoix,MI,USA,45.30477778,-85.27477778
1207,CWA,Central Wisconsin,Mosinee,WI,USA,44.77761917,-89.66677944
1208,CWF,Chennault International,Lake Charles,LA,USA,30.21059167,-93.14318944
1209,CWI,Clinton Municipal,Clinton,IA,USA,41.8311125,-90.32913056
1210,CWV,Claxton-Evans County,Claxton,GA,USA,32.19505556,-81.86955556
1211,CXC,Chitina,Chitina,AK,USA,61.58285917,-144.4270969
1212,CXE,Chase City Municipal,Chase City,VA,USA,36.78833556,-78.50155361
1213,CXF,Coldfoot,Coldfoot,AK,USA,67.25163417,-150.20656719999997
1214,CXL,Calexico International,Calexico,CA,USA,32.66950333,-115.5133281
1215,CXO,Montgomery County,Conroe,TX,USA,30.35183333,-95.4144675
1216,CXP,Carson,Carson City,NV,USA,39.19222972,-119.7343611
1217,CXU,Camilla-Mitchell County,Camilla,GA,USA,31.21291667,-84.23680556
1218,CXY,Capital City,Harrisburg,PA,USA,40.21713889,-76.85147222
1219,CYO,Pickaway County Memorial,Circleville,OH,USA,39.51600611,-82.98215361
1220,CYS,Cheyenne,Cheyenne,WY,USA,41.155722499999996,-104.81183809999999
1221,CYW,Clay Center Municipal,Clay Center,KS,USA,39.38713889,-97.15721417
1222,CZD,Cozad Municipal,Cozad,NE,USA,40.86911111,-100.0042222
1223,CZG,Tri-Cities,Endicott,NY,USA,42.07853583,-76.09633306
1224,CZL,Tom B David,Calhoun,GA,USA,34.45678278,-84.93949944
1225,CZN,Chisana,Chisana,AK,USA,62.07118972,-142.04837419999998
1226,CZT,Dimmit County,Carrizo Springs,TX,USA,28.52225111,-99.82363444
1227,D04,Bowman Municipal,Bowman,ND,USA,46.18699111,-103.4280806
1228,D05,Garrison Municipal,Garrison,ND,USA,47.65594444,-101.43722220000001
1229,D07,Faith Municipal,Faith,SD,USA,45.03609417,-102.0198803
1230,D09,Bottineau Municipal,Bottineau,ND,USA,48.83039167,-100.4171361
1231,D19,Quentin Aanenson,Luverne,MN,USA,43.62080278,-96.21864028
1232,D22,Angola,Angola,NY,USA,42.66010111,-78.99115556
1233,D25,Manitowish Waters,Manitowish Waters,WI,USA,46.12197222,-89.88233333
1234,D38,Canandaiga,Canandaiga,NY,USA,42.90718611,-77.32162639
1235,D42,Springfield Municipal,Springfield,MN,USA,44.23107,-94.99893444
1236,D50,Crosby Municipal,Crosby,ND,USA,48.92851556,-103.29725140000001
1237,D55,Robertson,Langdon,ND,USA,48.75301778,-98.39333694
1238,D57,Glen Ullin Municipal,Glen Ullin,ND,USA,46.81278306,-101.8601556
1239,D60,Tioga Municipal,Tioga,ND,USA,48.3805325,-102.8979853
1240,D73,Monroe-Walton County,Monroe,GA,USA,33.78149889,-83.69355389
1241,D77,Lancaster,Lancaster,NY,USA,42.92228111,-78.61224889
1242,D87,Harbor Springs,Harbor Springs,MI,USA,45.42556528,-84.91338389
1243,D95,Dupont-Lapeer,Lapeer,MI,USA,43.06703333,-83.27244444
1244,D98,Romeo,Romeo,MI,USA,42.79699083,-82.97526583
1245,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556
1246,DAG,Barstow-Daggett,Daggett,CA,USA,34.85371333,-116.7866875
1247,DAL,Dallas Love,Dallas,TX,USA,32.84711389,-96.85177222
1248,DAN,Danville Regional,Danville,VA,USA,36.57286111,-79.33611111
1249,DAW,Skyhaven,Rochester,NH,USA,43.28406194,-70.92925472
1250,DAY,James M Cox Dayton Intl,Dayton,OH,USA,39.90237583,-84.219375
1251,DBN,"W. H. ""Bud"" Barron",Dublin,GA,USA,32.56445806,-82.98525556
1252,DBQ,Dubuque Municipal,Dubuque,IA,USA,42.40295944,-90.70916722
1253,DCA,Ronald Reagan Washington National,Arlington,VA,USA,38.85208333,-77.03772222
1254,DCK,Dahl Creek,Dahl Creek,AK,USA,66.94333806,-156.9046739
1255,DCU,Pryor  Regional,Decatur,AL,USA,34.65264667,-86.94536778
1256,DCY,Daviess County,Washington,IN,USA,38.70042333,-87.12973222
1257,DDC,Dodge City Regional,Dodge City,KS,USA,37.76312194,-99.96542389
1258,DDH,William H. Morse State,Bennington,VT,USA,42.891332500000004,-73.24640749999999
1259,DEC,Decatur,Decatur,IL,USA,39.8345625,-88.86568917
1260,DED,Deland Municipal-Taylor,Deland,FL,USA,29.06698056,-81.28394167
1261,DEE,Deering,Deering,AK,USA,66.06820583,-162.76660280000002
1262,DEH,Decorah Municipal,Decorah,IA,USA,43.27550139,-91.73937389
1263,DEN,Denver Intl,Denver,CO,USA,39.85840806,-104.6670019
1264,DEQ,J Lynn Helms Sevier County,De Queen,AR,USA,34.04699556,-94.39936556
1265,DET,Detroit City,Detroit,MI,USA,42.40919444,-83.00986111
1266,DEW,Deer Park,Deer Park,WA,USA,47.96663889,-117.42666670000001
1267,DFI,Defiance Memorial,Defiance,OH,USA,41.3375,-84.42880556
1268,DFW,Dallas-Fort Worth International,Dallas-Fort Worth,TX,USA,32.89595056,-97.0372
1269,DGW,Converse County,Douglas,WY,USA,42.79725,-105.3857361
1270,DHN,Dothan,Dothan,AL,USA,31.32133917,-85.44962889
1271,DHT,Dalhart Municipal,Dalhart,TX,USA,36.022585,-102.5472775
1272,DIK,Dickinson Municipal,Dickinson,ND,USA,46.79738889,-102.8019528
1273,DKB,Dekalb-Taylor Municipal,Dekalb,IL,USA,41.93188111,-88.70829861
1274,DKK,Dunkirk Municipal,Dunkirk,NY,USA,42.49333528,-79.27204167
1275,DKX,Knoxville Downtown Island,Knoxville,TN,USA,35.96383361,-83.87365389
1276,DLG,Dillingham,Dillingham,AK,USA,59.0454125,-158.5033389
1277,DLH,Duluth International,Duluth,MN,USA,46.84209028,-92.19364861
1278,DLL,Baraboo - Wisconsin Dells,Baraboo,WI,USA,43.52195389,-89.77090222
1279,DLN,Dillon,Dillon,MT,USA,45.25536056,-112.55250670000001
1280,DLO,Delano Municipal,Delano,CA,USA,35.74558056,-119.23650390000002
1281,DLS,Columbia Gorge Regional,The Dalles,OR,USA,45.61854556,-121.1673439
1282,DLZ,Delaware Municipal,Delaware,OH,USA,40.27970139,-83.11480167
1283,DM2,Diomede Heliport,Diomede,AK,USA,65.75861111,-168.9530556
1284,DMN,Deming Municipal,Deming,NM,USA,32.26230917,-107.7206397
1285,DMO,Sedalia Memorial,Sedalia,MO,USA,38.70688889,-93.17611111
1286,DMW,Carroll County,Westminster,MD,USA,39.60827778,-77.00766667
1287,DNL,Daniel,Augusta,GA,USA,33.46663667,-82.03933917
1288,DNN,Dalton Municipal,Dalton,GA,USA,34.72174833,-84.86910806
1289,DNS,Denison Municipal,Denison,IA,USA,41.9864325,-95.38072083
1290,DNV,Vermilion County,Danville,IL,USA,40.19946861,-87.59553528
1291,DOV,Dover Air Force Base,Dover,DE,USA,39.1301125,-75.46631028
1292,DPA,Du Page,Chicago/West Chicago,IL,USA,41.90688333,-88.24841722
1293,DPL,P B Raiford,Kenansville,NC,USA,35.00006444,-77.981695
1294,DQH,Douglas Municipal,Douglas,GA,USA,31.47780833,-82.85961556
1295,DRI,Beauregard Parish,De Ridder,LA,USA,30.83152778,-93.33963889
1296,DRO,Durango-La Plata County,Durango,CO,USA,37.15151667,-107.75376920000001
1297,DRT,Del Rio International,Del Rio,TX,USA,29.37181222,-100.9232339
1298,DSM,Des Moines International,Des Moines,IA,USA,41.53493306,-93.66068222
1299,DSV,Dansville Muni,Dansville,NY,USA,42.57089972,-77.71305083
1300,DTA,Delta Municipal,Delta,UT,USA,39.38328861,-112.5096683
1301,DTL,Detroit Lakes -Wething,Detroit Lakes,MN,USA,46.82520861,-95.8856875
1302,DTN,Shreveport Downtown,Shreveport,LA,USA,32.54021889,-93.7450225
1303,DTO,Denton Municipal,Denton,TX,USA,33.20072167,-97.19797722
1304,DTS,Destin-Ft. Walton Beach,Destin,FL,USA,30.40006111,-86.47147722
1305,DTW,Detroit Metropolitan-Wayne County,Detroit,MI,USA,42.21205889,-83.34883583
1306,DUA,Eaker,Durant,OK,USA,33.942265,-96.39451806
1307,DUC,Halliburton,Duncan,OK,USA,34.470875,-97.95986111
1308,DUG,Bisbee Douglas International,Douglas Bisbee,AZ,USA,31.46902778,-109.60366670000002
1309,DUJ,Du Bois-Jefferson Cty,Du Bois,PA,USA,41.17826611,-78.89869778
1310,DUT,Unalaska,Unalaska,AK,USA,53.90013889,-166.5435
1311,DUX,Moore County,Dumas,TX,USA,35.85792833,-102.0130978
1312,DUY,Kongiganak,Kongiganak,AK,USA,59.95950583,-162.8817231
1313,DVK,Stuart Powell,Danville,KY,USA,37.57791667,-84.76969444
1314,DVL,Devils Lake Municipal-Knoke,Devils Lake,ND,USA,48.11424528,-98.90877833
1315,DVN,Davenport Municipal,Davenport,IA,USA,41.6102775,-90.58832528
1316,DVO,Gnoss,Novato,CA,USA,38.14351944,-122.55721670000001
1317,DVT,Phoenix-Deer Valley,Phoenix,AZ,USA,33.68831667,-112.0825614
1318,DWH,David Wayne Hooks Memorial,Houston,TX,USA,30.06186111,-95.55277778
1319,DWU,Ashland-Boyd County,Ashland,KY,USA,38.5545,-82.738
1320,DXE,Dexter Municipal,Dexter,MO,USA,36.77747,-89.94117333
1321,DXR,Danbury Municipal,Danbury,CT,USA,41.37153528,-73.48219056
1322,DXX,Madison-Lac Qui Parle County,Madison,MN,USA,44.98624,-96.17773611
1323,DYB,Summerville,Summerville,SC,USA,33.06344444,-80.27933333
1324,DYL,Doylestown,Doylestown,PA,USA,40.33305028,-75.12233833
1325,DYR,Dyersburg Municipal,Dyersburg,TN,USA,35.99850694,-89.40608333
1326,DYT,Sky Harbor,Duluth,MN,USA,46.72186083,-92.04343889
1327,E01,Monahans-Roy Hurd Memorial,Monahans,TX,USA,31.58246583,-102.9090428
1328,E04,Eunice,Eunice,NM,USA,32.45679139,-103.2404708
1329,E05,Hatch Muni,Hatch,NM,USA,32.66106083,-107.19793390000001
1330,E06,Lea County-Zip Franklin Memorial,Lovington,NM,USA,32.95394444,-103.4087778
1331,E07,Lea County/Tatum,Tatum,NM,USA,33.26122278,-103.2768939
1332,E11,Andrews County,Andrews,TX,USA,32.33111111,-102.5295278
1333,E15,Graham Municipal,Graham,TX,USA,33.11022222,-98.55527861
1334,E19,Gruver Municipal,Gruver,TX,USA,36.23372611,-101.43218940000001
1335,E24,Whiteriver,Whiteriver,AZ,USA,33.81255056,-109.9867658
1336,E25,Wickenburg Municipal,Wickenburg,AZ,USA,33.96891833,-112.7985128
1337,E26,Lea County,Jal,NM,USA,32.13107833,-103.15485059999999
1338,E35,Fabens,Fabens,TX,USA,31.51567306,-106.14719779999999
1339,E38,Alpine-Casparis Municipal,Alpine,TX,USA,30.38422222,-103.6835833
1340,E42,Spearman Municipal,Spearman,TX,USA,36.221,-101.1945
1341,E51,Bagdad,Bagdad,AZ,USA,34.59585278,-113.17019499999999
1342,E52,Oldham County,Vega,TX,USA,35.23199833,-102.3990931
1343,E60,Eloy Municipal,Eloy,AZ,USA,32.80700583,-111.58679
1344,E63,Gila Bend Municipal,Gila Bend,AZ,USA,32.95810083,-112.67821809999998
1345,E80,Alexander Municipal,Belen,NM,USA,34.64519778,-106.83369579999999
1346,E89,Conchas State Park,Conchas Dam,NM,USA,35.36671583,-104.1880314
1347,E91,Chinle Municipal,Chinle,AZ,USA,36.11088056,-109.5754222
1348,E94,Glenwood-Catron County,Glenwood,NM,USA,33.35283972,-108.8672858
1349,E95,Benson Municipal,Benson,AZ,USA,31.99972222,-110.35722220000001
1350,EAA,Eagle,Eagle,AK,USA,64.77639306,-141.1509206
1351,EAN,Phifer Airfield,Wheatland,WY,USA,42.05552528,-104.9327492
1352,EAR,Kearney Municipal,Kearney,NE,USA,40.72702778,-99.00677778
1353,EAT,Pangborn Memorial,Wenatchee,WA,USA,47.39886111,-120.20683329999999
1354,EAU,Chippewa Valley Regional,Eau Claire,WI,USA,44.86525722,-91.48507194
1355,EBS,Webster City Municipal,Webster City,IA,USA,42.43663889,-93.86886111
1356,ECG,Elizabeth City CG Air Station/Municipal,Elizabeth City,NC,USA,36.26057417,-76.17459778
1357,ECS,Mondell,Newcastle,WY,USA,43.88545056,-104.31791779999999
1358,EDE,Edenton Municipal,Edenton,NC,USA,36.027735,-76.56709333
1359,EDN,Enterprise Municipal,Enterprise,AL,USA,31.29972222,-85.89986111
1360,EED,Needles,Needles,CA,USA,34.76619444,-114.62329309999998
1361,EEK,Eek,Eek,AK,USA,60.21590417,-162.00560919999998
1362,EEN,Dillant-Hopkins,Keene,NH,USA,42.89839944,-72.27078111
1363,EEO,Meeker,Meeker,CO,USA,40.04886222,-107.8859067
1364,EET,Shelby County,Alabaster,AL,USA,33.17781083,-86.78323722
1365,EFC,Belle Fourche Municipal,Belle Fourche,SD,USA,44.734207500000004,-103.8619925
1366,EFD,Ellington,Houston,TX,USA,29.60733333,-95.15875
1367,EFK,Newport State,Newport,VT,USA,44.88879722,-72.22915833
1368,EFT,Monroe Municipal,Monroe,WI,USA,42.61493972,-89.59075583
1369,EFW,Jefferson Municipal,Jefferson,IA,USA,42.01016667,-94.34258333
1370,EGE,Eagle County Regional,Eagle,CO,USA,39.64256778,-106.91769529999999
1371,EGQ,Emmetsburg Municipal,Emmetsburg,IA,USA,43.10202056,-94.704675
1372,EGT,Wellington Municipal,Wellington,KS,USA,37.32441028,-97.38732333
1373,EGV,Eagle River Union,Eagle River,WI,USA,45.93179639,-89.26906778
1374,EHA,Elkhart-Morton County,Elkhart,KS,USA,37.00188194,-101.8821258
1375,EHO,Shelby Municipal,Shelby,NC,USA,35.25555556,-81.60099722
1376,EHR,Henderson City-County,Henderson,KY,USA,37.8078425,-87.68569000000001
1377,EII,Egegik,Egegik,AK,USA,58.18837472,-157.3809872
1378,EIW,County Memorial,New Madrid,MO,USA,36.53531083,-89.59971722
1379,EKA,Murray,Eureka,CA,USA,40.80338889,-124.11279170000002
1380,EKM,Elkhart Municipal,Elkhart,IN,USA,41.71935833,-86.00168361
1381,EKN,Elkins-Randolph Co-Jennings Randolph,Elkins,WV,USA,38.88944444,-79.85713889
1382,EKO,Elko Regional,Elko,NV,USA,40.82492611,-115.79169640000002
1383,EKQ,Wayne County,Monticello,KY,USA,36.85527778,-84.85613889
1384,EKX,Elizabethtown,Elizabethtown,KY,USA,37.68694444,-85.92377778
1385,EKY,Bessemer Municipal,Bessemer,AL,USA,33.31288444,-86.92591889
1386,ELA,Eagle Lake Municipal,Eagle Lake,TX,USA,29.60301389,-96.32248444
1387,ELD,South Arkansas Regional At Goodwin,El Dorado,AR,USA,33.2208625,-92.81325167
1388,ELI,Elim,Elim,AK,USA,64.61400972,-162.27006809999997
1389,ELK,Elk City Municipal,Elk City,OK,USA,35.42941083,-99.39425917
1390,ELM,Elmira/Corning Regional,Elmira,NY,USA,42.15991361,-76.89144333
1391,ELN,Bowers,Ellensburg,WA,USA,47.03302778,-120.53069440000002
1392,ELO,Ely Municipal,Ely,MN,USA,47.82454639,-91.83073056
1393,ELP,El Paso International,El Paso,TX,USA,31.80666667,-106.37780559999999
1394,ELV,Elfin Cove SPB,Elfin Cove,AK,USA,58.19518417,-136.3473928
1395,ELY,Ely Arpt (Yelland),Ely,NV,USA,39.29969444,-114.8418889
1396,ELZ,Wellsville Muni Tarantine,Wellsville,NY,USA,42.10951194,-77.99194806
1397,EMM,Kemmerer Municipal,Kemmerer,WY,USA,41.82494611,-110.55905859999999
1398,EMP,Emporia Municipal,Emporia,KS,USA,38.33211111,-96.19116667
1399,EMT,El Monte,El Monte,CA,USA,34.08600889,-118.0348453
1400,EMV,Emporia-Greensville Regional,Emporia,VA,USA,36.68691667,-77.48280556
1401,ENA,Kenai Municipal,Kenai,AK,USA,60.571999999999996,-151.24752780000003
1402,ENL,Centralia Municipal,Centralia,IL,USA,38.51479889,-89.09217944
1403,ENM,Emmonak,Emmonak,AK,USA,62.78518639,-164.49104609999998
1404,ENN,Nenana Municipal,Nenana,AK,USA,64.54898167,-149.0735053
1405,ENV,Wendover,Wendover,UT,USA,40.71869528,-114.03088999999999
1406,ENW,Kenosha Regional,Kenosha,WI,USA,42.5957075,-87.92780333
1407,EOK,Keokuk Municipal,Keokuk,IA,USA,40.45990778,-91.42850111
1408,EOS,Neosho Memorial,Neosho,MO,USA,36.81080556,-94.39169444
1409,EPH,Ephrata Muni,Ephrata,WA,USA,47.30758333,-119.5158889
1410,EPM,Eastport Municipal,Eastport,ME,USA,44.91011111,-67.01269444
1411,EQA,Captain Jack Thomas,El Dorado,KS,USA,37.77410833,-96.81762778
1412,EQY,Monroe,Monroe,NC,USA,35.01884306,-80.62023444
1413,ERI,Erie Intl,Erie,PA,USA,42.08202139,-80.17621556
1414,ERV,Kerrville Muni/Louis Schreiner,Kerrville,TX,USA,29.976734999999998,-99.08567972
1415,ERY,Luce County Hale,Newberry,MI,USA,46.31118694,-85.45731639
1416,ESC,Delta County,Escanaba,MI,USA,45.72266972,-87.09373139
1417,ESF,Esler Regional,Alexandria,LA,USA,31.3949025,-92.29577194
1418,ESN,Easton /Newnam,Easton,MD,USA,38.80416667,-76.069
1419,EST,Estherville Municipal,Estherville,IA,USA,43.40744444,-94.74641667
1420,ETB,West Bend Municipal,West Bend,WI,USA,43.42219444,-88.12792667
1421,ETC,Edgecombe County,Tarboro,NC,USA,35.93710083,-77.54663833
1422,ETH,Wheaton Municipal,Wheaton,MN,USA,45.78046056,-96.54353972
